ID,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Contacts_Count_13_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total
771332283,1,55,M,E,Graduate,M,$80K - $120K,Red,46,b,1,2,7,4842.5,1719,1018,1109,0.657,4725,63,0.615,0.628,13675
771408483,1,52,M,F,Unknown,U,$60K - $80K,Red,42,b,4,3,8,8425,1384,2786,1993,0.77,4532,94,0.649,0.332,13096
811912608,1,58,F,D,Graduate,M,$40K - $60K,Red,64,c,3,2,7,52597.5,960,20879,11039.5,0.566,5623,94,0.516,0.044,16369
768638208,1,55,F,C,Uneducated,M,Less than $40K,Red,58,n,2,3,8,72487.5,2364,27431,14315.5,0.759,3949,71,0.919,0.079,11347
708869283,1,55,M,E,NA,M,$80K - $120K,Red,52,n,3,2,7,58552.5,1274,22947,12073.5,0.452,3361,63,0.853,0.053,9583
720892833,1,55,F,D,Graduate,M,$40K - $60K,Red,48,n,1,2,7,3327.5,1288,843,1021.5,0.797,4264,81,0.841,0.604,12292
709762008,1,52,F,E,NA,M,Less than $40K,Red,46,c,2,2,7,4967.5,2053,734,967,0.76,4949,76,0.551,0.737,14347
708600033,1,49,M,C,Graduate,M,$40K - $60K,Red,48,v,3,1,6,1595.75,0,1438.3,1319.15,0.647,4601,78,0.625,0,13303
711717258,1,61,F,D,Graduate,S,$40K - $60K,Red,48,c,2,1,6,10922.5,2296,2873,2036.5,0.773,4656,88,0.796,0.444,13468
711886383,0,61,F,F,NA,M,Unknown,Red,58,c,3,3,8,9735,0,4694,2947,0.582,3798,56,1.24,0,10894
713993208,1,35.5,F,D,Doctorate,M,Less than $40K,Red,42,c,1,2,7,13097.5,1759,4280,2740,0.479,4538,86,0.654,0.291,13114
717855933,1,37,F,C,NA,M,$40K - $60K,Red,24,c,2,3,8,11140,889,4367,2783.5,0.559,5078,91,0.685,0.169,14734
713436183,1,43,F,D,NA,M,$40K - $60K,Red,28,n,2,3,8,2270,1059,649,924.5,0.764,4880,79,0.795,0.62,14140
778360608,1,43,F,B,College,D,Less than $40K,Red,14,b,3,2,7,2072.5,1185,444,822,0.766,4897,83,0.886,0.727,14191
710914158,1,47.5,F,E,College,M,Less than $40K,Red,42,n,1,3,8,49002.5,0,20401,10800.5,0.723,4637,75,0.562,0,13411
809811858,0,44.5,M,F,NA,U,$80K - $120K,Red,46,c,1,2,7,20390,1279,7677,4438.5,0.864,4814,73,1.212,0.143,13942
752648883,1,53.5,F,C,College,S,Less than $40K,Red,52,n,2,2,7,4677.5,1713,958,1079,0.732,4519,79,0.795,0.641,13057
715771608,1,41.5,M,D,Graduate,M,$120K +,Purple,42,v,3,1,6,4232.5,1566,927,1063.5,0.767,4867,90,0.607,0.628,14101
719061933,1,46,F,E,Graduate,M,Unknown,Red,38,c,3,1,6,4717.5,2452,235,717.5,0.817,4697,81,0.761,0.913,13591
792345258,1,49,F,C,Uneducated,D,Unknown,Red,50,v,2,2,7,3520,1559,649,924.5,0.51,4686,81,0.761,0.706,13558
711765708,1,38.5,F,B,Graduate,U,Less than $40K,Red,42,c,3,3,8,8490,731,3465,2332.5,0.485,1868,30,0.2,0.174,5104
783393633,1,49,M,D,Graduate,U,$80K - $120K,Red,44,n,2,3,8,29452.5,1235,11346,6273,0.611,4427,76,1.303,0.098,12781
779667408,1,67,M,B,Post-Graduate,S,$80K - $120K,Red,52,v,2,2,7,42725,2517,15373,8286.5,0.983,4831,81,0.8,0.141,13993
805461783,1,50.5,F,D,Graduate,D,Less than $40K,Red,54,v,6,0,5,2825,0,1930,1565,0.815,5033,87,0.582,0,14599
719098308,0,64,F,C,NA,S,Less than $40K,Red,54,n,3,3,8,19282.5,0,8513,4856.5,0.631,4162,70,1,0,11986
771433608,1,61,M,E,Uneducated,S,$80K - $120K,Red,54,n,3,1,6,21997.5,2356,7243,4221.5,0.791,4754,84,0.68,0.245,13762
825811158,1,56.5,F,C,NA,S,Less than $40K,Red,64,n,2,3,8,5980,2517,675,937.5,0.658,4236,87,0.891,0.789,12208
715252383,1,67,F,C,NA,D,Unknown,Rainbow,42,n,5,1,6,4945,2517,261,730.5,0.796,4575,60,0.714,0.906,13225
809092458,0,34,F,E,Uneducated,M,$40K - $60K,Red,32,c,2,4,9,6232.5,0,3293,2246.5,0.838,3121,56,0.867,0,8863
713706258,0,58,F,B,Unknown,S,Less than $40K,Red,56,v,4,1,6,16170,0,7268,4234,0.691,4199,80,0.905,0,12097
714693708,0,47.5,F,D,Graduate,M,$40K - $60K,Red,42,b,3,2,7,2302.5,729,992,1096,0.902,4853,74,0.644,0.424,14059
721072908,0,56.5,M,A,Doctorate,S,$60K - $80K,Red,42,b,3,2,7,7940,1667,2309,1754.5,0.929,4372,69,0.683,0.419,12616
716675358,0,61,F,B,College,S,Less than $40K,Red,52,b,2,3,8,2885,808,1146,1173,0.826,4897,70,0.795,0.414,14191
708128733,0,55,F,D,Post-Graduate,S,Unknown,Red,42,n,2,2,7,29812.5,1759,10966,6083,1.056,4139,58,0.812,0.138,11917
711392508,0,35.5,F,C,Graduate,M,Less than $40K,Red,20,c,3,3,8,4725,1935,755,977.5,0.593,4917,81,0.653,0.719,14251
771420708,0,43,F,E,Unknown,S,Less than $40K,Red,30,c,3,1,6,5315,716,2210,1705,0.949,4219,78,0.592,0.245,12157
721207908,0,50.5,F,F,NA,S,Less than $40K,Red,44,b,1,1,6,3927.5,1748,623,911.5,0.663,4460,78,1.053,0.737,12880
715798608,0,47.5,F,E,Graduate,M,$40K - $60K,Red,38,b,1,1,6,17377.5,1965,5786,3493,0.782,4543,90,0.731,0.254,13129
716758008,1,40,M,F,NA,S,$40K - $60K,Red,10,c,3,2,7,2002.5,0,1601,1400.5,0.63,2339,41,0.414,0,6517
714847983,1,52,M,D,Unknown,S,$80K - $120K,Red,42,x,3,3,8,4002.5,496,1905,1552.5,0.647,2597,40,0.379,0.207,7291
716975583,1,43,F,C,Unknown,S,$40K - $60K,Red,38,v,3,4,9,3467.5,0,2187,1693.5,0.467,2031,40,0.333,0,5593
804434058,1,50.5,M,B,College,M,$60K - $80K,Purple,54,b,2,1,6,9652.5,1734,2927,2063.5,0.789,5242,81,1.382,0.372,15226
714293358,1,61,F,E,College,S,Less than $40K,Red,62,n,3,1,6,19235,2023,6471,3835.5,0.871,4486,77,0.974,0.238,12958
710989008,1,37,M,B,Graduate,U,$40K - $60K,Red,24,b,3,1,6,3655,1450,812,1006,0.735,4116,84,0.787,0.641,11848
711459483,1,44.5,F,D,NA,U,Less than $40K,Red,42,c,3,2,7,4125,1981,469,834.5,0.712,4352,66,0.784,0.809,12556
762020133,0,35.5,F,D,NA,M,Unknown,Red,30,v,3,2,7,7815,1760,2166,1683,0.874,4890,92,0.704,0.448,14170
719256483,0,41.5,F,E,NA,S,$40K - $60K,Red,30,v,2,3,8,1595.75,0,1438.3,1319.15,0.695,2502,45,0.452,0,7006
717211608,0,47.5,F,D,Unknown,S,Less than $40K,Red,38,n,2,1,6,9972.5,2203,2586,1893,0.847,4718,81,0.976,0.46,13654
717125958,0,53.5,F,D,Unknown,M,Less than $40K,Red,46,n,3,3,8,5160,1928,936,1068,0.769,4641,78,0.66,0.673,13423
779261433,0,61,F,C,Graduate,S,Less than $40K,Red,42,n,6,3,8,9517.5,2440,2167,1683.5,0.646,4825,77,0.878,0.53,13975
780720258,0,47.5,M,E,NA,D,Less than $40K,Red,38,b,3,3,8,2927.5,979,992,1096,1.024,5446,75,0.974,0.497,15838
715593783,0,58,M,B,Unknown,M,$80K - $120K,Red,42,c,3,3,8,1682.5,0,1473,1336.5,0.92,2836,48,0.6,0,8008
770858283,0,40,F,E,NA,M,$40K - $60K,Red,24,b,1,2,7,5967.5,1437,1750,1475,0.79,4511,82,0.822,0.451,13033
718570158,0,61,F,E,College,S,Less than $40K,Red,58,v,2,2,7,11972.5,0,5589,3394.5,0.787,4064,77,0.711,0,11692
711039633,0,58,F,E,Post-Graduate,M,Less than $40K,Red,42,b,1,2,7,3865,1373,973,1086.5,0.73,4432,72,0.756,0.585,12796
714074808,0,67,F,A,NA,M,Less than $40K,Red,42,c,2,3,8,1595.75,0,1438.3,1319.15,0.726,4626,86,0.792,0,13378
710439483,1,56.5,F,C,Graduate,S,Less than $40K,Red,48,c,1,2,7,2565,944,882,1041,0.686,4528,65,0.667,0.517,13084
717516333,1,40,M,C,Graduate,M,$120K +,Red,36,v,2,3,8,3520,0,2208,1704,0.695,2659,56,0.806,0,7477
716414958,1,38.5,F,D,NA,S,Unknown,Red,42,n,3,1,6,5317.5,1499,1428,1314,0.649,4670,70,0.944,0.512,13510
796326483,1,43,M,D,NA,M,$80K - $120K,Red,42,c,2,2,7,1595.75,743,695.3,947.65,0.624,4484,78,0.625,0.517,12952
714146208,1,40,F,E,Unknown,S,Less than $40K,Red,34,v,3,1,6,38597.5,1487,14752,7976,0.531,3838,48,0.6,0.092,11014
779166783,1,41.5,F,E,Unknown,S,$40K - $60K,Red,32,b,2,1,6,27315,1925,9801,5500.5,0.855,4186,63,0.703,0.164,12058
720818658,1,55,F,B,Uneducated,M,Less than $40K,Red,46,c,2,1,6,1595.75,0,1438.3,1319.15,0.68,4503,89,0.978,0,13009
718657083,1,49,M,D,NA,M,$60K - $80K,Red,42,c,3,1,6,4230,1410,1082,1141,0.835,4374,75,0.974,0.566,12622
718187508,1,59.5,F,C,Unknown,M,Unknown,Red,42,b,3,1,6,42567.5,0,17827,9513.5,0.846,5010,88,0.725,0,14530
802455633,1,64,F,B,Unknown,S,Less than $40K,Red,70,c,2,3,8,1595.75,0,1438.3,1319.15,0.675,3886,77,0.75,0,11158
714493983,1,65.5,F,C,Graduate,M,$40K - $60K,Red,64,v,3,3,8,2410,0,1764,1482,0.651,4857,92,0.804,0,14071
780664758,1,64,F,C,Uneducated,M,$40K - $60K,Red,58,v,2,2,7,2440,1519,257,728.5,0.917,4295,60,0.622,0.855,12385
718466883,1,31,F,B,Uneducated,S,Less than $40K,Red,20,n,3,3,8,1595.75,0,1438.3,1319.15,0.681,4833,69,0.769,0,13999
771338658,1,49,M,C,NA,M,$80K - $120K,Red,30,c,2,3,8,1727.5,0,1491,1345.5,0.716,4634,92,0.804,0,13402
709052883,1,50.5,F,E,NA,S,$40K - $60K,Red,42,c,1,3,8,4380,1879,673,936.5,0.888,4153,79,0.795,0.736,11959
716157408,1,59.5,M,A,NA,M,$60K - $80K,Red,62,v,1,2,7,2252.5,775,926,1063,0.847,4471,71,0.614,0.456,12913
713305233,1,62.5,M,C,Graduate,S,$80K - $120K,Red,62,n,3,1,6,7995,0,3998,2599,0.638,4223,79,0.717,0,12169
713000058,1,56.5,F,D,Graduate,M,$40K - $60K,Purple,58,n,3,2,7,5562.5,2491,534,867,0.45,4460,62,0.722,0.823,12880
714909858,1,58,F,C,Unknown,M,Less than $40K,Red,42,c,1,2,7,6127.5,2517,734,967,0.739,2483,50,0.471,0.774,6949
804371733,1,40,M,C,Uneducated,M,$80K - $120K,Red,28,c,1,2,7,5577.5,1787,1244,1222,1.006,4690,85,0.7,0.59,13570
772846383,1,47.5,F,B,Unknown,S,Less than $40K,Red,42,b,2,3,8,81027.5,0,33211,17205.5,0.732,3662,81,0.761,0,10486
719887008,1,37,F,D,Graduate,M,Less than $40K,Red,42,n,1,2,7,4727.5,1935,756,978,0.681,4365,86,0.911,0.719,12595
773342808,1,49,F,B,Unknown,S,Less than $40K,Red,50,b,3,3,8,3720,1249,1039,1119.5,0.605,4504,87,0.706,0.546,13012
708375858,1,50.5,F,E,NA,D,Less than $40K,Red,42,n,3,2,7,6532.5,0,3413,2306.5,0.593,2285,40,0.429,0,6355
789417708,1,46,F,C,Uneducated,M,$40K - $60K,Red,40,c,2,1,6,36677.5,1291,14180,7690,0.651,3993,77,0.674,0.083,11479
718034058,1,40,M,E,Graduate,S,$60K - $80K,Red,42,n,2,3,8,2882.5,1089,864,1032,0.859,4636,70,0.707,0.558,13408
778919583,1,53.5,F,A,Graduate,M,Less than $40K,Red,30,c,2,2,7,9075,2203,2227,1713.5,1.046,2742,49,0.4,0.497,7726
713850783,1,64,F,B,College,M,Unknown,Red,42,b,3,0,5,6495,2415,983,1091.5,0.891,4509,93,0.661,0.711,13027
814785108,1,47.5,F,B,Graduate,M,Less than $40K,Red,50,v,3,3,8,3052.5,1186,835,1017.5,0.616,4633,74,0.574,0.587,13399
809616108,0,37,F,C,NA,S,Less than $40K,Red,36,b,1,3,8,3822.5,2290,39,619.5,0.533,4609,76,0.767,0.983,13327
809378133,1,44.5,F,D,Uneducated,S,Less than $40K,Red,46,z,3,2,7,2240,0,1696,1448,0.782,2325,56,0.556,0,6475
779658408,1,52,M,C,Graduate,S,$40K - $60K,Red,32,n,1,1,6,8555,0,4222,2711,0.523,4487,77,1.081,0,12961
717954333,1,38.5,F,C,Unknown,S,Less than $40K,Red,20,x,2,3,8,14535,1881,4733,2966.5,0.737,3016,51,0.645,0.284,8548
737052258,1,73,F,B,Unknown,S,Less than $40K,Red,80,v,3,3,8,6102.5,0,3241,2220.5,0.442,2152,43,0.303,0,5956
715047333,1,65.5,F,B,NA,M,Unknown,Red,42,v,2,3,8,6085,971,2263,1731.5,0.79,3989,71,0.868,0.3,11467
714390858,1,52,F,F,Unknown,S,Unknown,Red,42,c,3,3,8,4182.5,2332,141,670.5,0.293,1738,32,0.455,0.943,4714
717107808,1,52,F,B,Uneducated,U,$40K - $60K,Red,48,c,3,3,8,10090,493,4343,2771.5,0.417,1870,45,0.406,0.102,5110
713564208,1,31,F,B,Graduate,U,Less than $40K,Red,16,b,1,1,6,1595.75,0,1438.3,1319.15,0.575,4755,76,0.9,0,13765
720357483,1,49,F,B,College,M,Less than $40K,Red,16,b,3,1,6,1595.75,541,897.3,1048.65,0.821,4173,70,1.188,0.376,12019
803339583,1,53.5,F,C,Post-Graduate,M,Less than $40K,Red,58,b,2,3,8,1595.75,1060,378.3,789.15,0.301,1253,29,0.318,0.737,3259
710157108,1,43,F,D,Graduate,S,$40K - $60K,Red,36,x,3,3,8,3570,0,2228,1714,0.686,2523,45,0.607,0,7069
721483158,1,50.5,M,D,Graduate,M,$60K - $80K,Red,28,v,2,2,7,5032.5,2208,605,902.5,0.877,4491,68,0.744,0.785,12973
710436108,1,41.5,M,E,NA,U,$40K - $60K,Red,28,b,3,3,8,4632.5,0,2653,1926.5,0.969,5052,81,0.761,0,14656
779870883,0,47.5,F,E,NA,S,$40K - $60K,Red,28,c,3,3,8,4862.5,2463,282,741,0.643,2466,39,0.345,0.897,6898
817188408,0,65.5,M,A,Uneducated,D,$80K - $120K,Red,48,c,2,1,6,84290,0,34516,17858,0.643,3734,80,0.86,0,10702
719723658,0,53.5,F,C,Uneducated,S,Less than $40K,Red,48,n,3,2,7,4290,1486,1030,1115,0.503,3987,77,0.54,0.591,11461
806189658,0,55,F,C,Uneducated,S,Less than $40K,Red,60,v,3,1,6,2675,1785,85,642.5,0.696,4347,88,0.76,0.955,12541
789070233,0,56.5,F,D,Graduate,D,Less than $40K,Red,48,b,3,2,7,7835,2517,1417,1308.5,0.682,4837,87,0.673,0.64,14011
712013808,0,46,F,E,Uneducated,S,Unknown,Red,18,b,3,2,7,5595,2133,905,1052.5,0.689,4784,83,0.694,0.702,13852
708602283,0,40,F,E,Uneducated,M,Unknown,Red,42,c,2,3,8,2955,1276,706,953,0.897,5136,76,0.949,0.644,14908
809452383,0,35.5,F,C,Graduate,M,Less than $40K,Red,34,x,2,3,8,2057.5,0,1623,1411.5,0.501,2126,45,0.364,0,5878
714413283,0,49,M,D,Unknown,M,$80K - $120K,Red,50,b,2,2,7,5720,1743,1345,1272.5,0.766,3906,68,0.659,0.564,11218
712407783,0,38.5,F,B,Graduate,S,Less than $40K,Red,26,b,3,1,6,18160,2417,5647,3423.5,0.644,4412,67,0.861,0.3,12736
717878883,1,47.5,F,D,Unknown,S,Less than $40K,Red,42,b,3,2,7,9307.5,1841,2682,1941,0.534,5112,87,0.706,0.407,14836
753208833,1,44.5,F,F,Uneducated,M,$40K - $60K,Red,42,c,2,2,7,13207.5,1716,4367,2783.5,0.618,4528,86,0.755,0.282,13084
721241583,1,52,F,D,Graduate,M,Less than $40K,Red,56,n,2,2,7,4062.5,1396,1029,1114.5,0.899,4568,74,0.897,0.576,13204
713695158,1,56.5,F,E,Uneducated,D,Less than $40K,Red,50,v,2,1,6,4517.5,1702,905,1052.5,0.802,4949,74,0.762,0.653,14347
823878408,1,38.5,M,E,Graduate,M,$80K - $120K,Red,40,v,3,1,6,12532.5,1614,4199,2699.5,0.696,4365,75,0.875,0.278,12595
779533983,1,50.5,M,C,College,D,$80K - $120K,Red,32,c,3,2,7,1595.75,0,1438.3,1319.15,0.689,4401,73,0.698,0,12703
714037308,1,61,M,C,NA,M,$60K - $80K,Red,70,n,2,1,6,7372.5,1980,1769,1484.5,0.706,5083,69,0.643,0.528,14749
715581633,1,59.5,F,D,Unknown,M,$40K - $60K,Red,60,v,3,2,7,7335,2517,1217,1208.5,0.724,4792,87,0.74,0.674,13876
795684783,1,52,M,E,NA,S,$60K - $80K,Red,54,v,1,3,8,2490,1243,553,876.5,0.768,4316,87,0.891,0.692,12448
718645308,1,32.5,M,E,College,M,Less than $40K,Red,42,v,3,1,6,6057.5,243,2980,2090,0.433,1979,38,0.462,0.075,5437
717870108,1,49,F,E,Unknown,U,$40K - $60K,Red,44,v,2,1,6,4870,1867,881,1040.5,0.816,4314,75,1.027,0.679,12442
815515158,1,53.5,F,C,Unknown,S,$40K - $60K,Red,58,n,1,2,7,4120,0,2448,1824,0.606,5464,98,0.607,0,15892
715058433,1,44.5,F,E,Uneducated,M,Less than $40K,Red,42,v,1,1,6,1722.5,949,540,870,0.65,4669,94,0.741,0.637,13507
794771208,1,58,M,D,Unknown,S,$80K - $120K,Red,62,c,3,3,8,20382.5,0,8953,5076.5,0.403,1982,43,0.303,0,5446
720180633,1,55,M,C,College,M,$120K +,Red,42,x,3,3,8,5967.5,986,2201,1700.5,0.615,2381,47,0.516,0.309,6643
815539233,0,61,M,E,NA,S,$80K - $120K,Purple,68,b,1,0,5,2392.5,0,1757,1478.5,0.533,4550,82,0.547,0,13150
778933983,1,62.5,F,A,Uneducated,U,Unknown,Red,48,n,3,2,7,4492.5,1740,857,1028.5,0.71,5037,80,0.778,0.67,14611
717960033,1,58,F,B,Graduate,S,Less than $40K,Red,58,c,3,3,8,12997.5,658,5341,3270.5,0.638,4283,69,0.605,0.11,12349
825368658,1,40,F,E,NA,S,Less than $40K,Red,42,v,2,3,8,7042.5,878,2739,1969.5,0.777,5416,76,0.9,0.243,15748
721154208,1,70,F,B,Unknown,M,Less than $40K,Red,42,v,3,1,6,6047.5,2114,1105,1152.5,0.655,4188,75,0.667,0.657,12064
718572408,1,47.5,F,F,Post-Graduate,U,Less than $40K,Red,42,c,3,2,7,47455,868,18914,10057,0.808,2535,44,0.467,0.044,7105
749571633,1,46,F,C,College,U,Unknown,Red,44,v,3,1,6,4305,1898,624,912,0.674,4122,67,0.763,0.753,11866
713914683,1,46,F,B,Graduate,S,$40K - $60K,Red,42,v,1,1,6,6317.5,2517,810,1005,0.793,4901,88,0.913,0.757,14203
713301633,1,65.5,F,D,Doctorate,S,Unknown,Red,42,b,5,3,8,9770,0,4708,2954,0.718,4597,89,0.679,0,13291
711494208,1,58,M,C,Unknown,M,Less than $40K,Red,42,c,3,2,7,26902.5,2189,9372,5286,0.742,2153,39,0.5,0.189,5959
711716133,0,43,F,D,NA,M,$40K - $60K,Red,38,v,3,3,8,19192.5,2517,5960,3580,0.717,2455,41,0.64,0.297,6865
713906508,1,43,F,D,Unknown,S,Less than $40K,Red,42,x,2,1,6,3300,1411,709,954.5,0.665,3882,92,0.643,0.666,11146
708768258,1,56.5,F,E,Doctorate,M,Less than $40K,Red,56,b,3,2,7,5167.5,1209,1658,1429,0.727,5311,81,0.976,0.422,15433
719538183,1,50.5,M,B,NA,M,$60K - $80K,Red,42,b,3,1,6,3732.5,1304,989,1094.5,0.708,5047,94,0.679,0.569,14641
718957083,1,52,F,B,Graduate,S,Less than $40K,Red,40,x,1,3,8,19677.5,590,8081,4640.5,0.693,4399,72,0.756,0.068,12697
779403558,1,64,F,A,Unknown,M,Less than $40K,Red,60,x,3,3,8,4697.5,1694,985,1092.5,0.603,4640,85,0.809,0.632,13420
788994783,1,52,F,D,Graduate,S,Less than $40K,Red,40,x,2,1,6,6060,0,3224,2212,0.761,3738,63,0.658,0,10714
803380383,1,49,F,F,Graduate,D,Less than $40K,Red,50,z,3,3,8,17432.5,2465,5308,3254,0.788,4272,69,1.029,0.317,12316
716766033,1,40,F,E,Unknown,S,Less than $40K,Red,32,c,3,4,9,18187.5,317,7758,4479,0.585,2415,41,0.577,0.039,6745
757300008,1,46,F,C,Graduate,S,Unknown,Red,44,c,1,2,7,5630,1603,1449,1324.5,0.776,4210,82,0.907,0.525,12130
810986883,1,47.5,F,A,NA,S,Unknown,Red,50,x,1,3,8,17830,2140,5792,3496,0.554,4024,92,0.614,0.27,11572
819200133,1,46,M,D,Graduate,U,$60K - $80K,Red,48,x,2,3,8,2382.5,1434,319,759.5,0.805,4588,77,1.026,0.818,13264
710410158,0,53.5,M,C,Graduate,U,$80K - $120K,Red,46,x,1,3,8,12535,1176,4638,2919,0.627,3796,74,1.056,0.202,10888
714488433,0,47.5,M,C,Unknown,M,$80K - $120K,Red,42,c,2,1,6,2972.5,1003,986,1093,0.677,5070,70,0.75,0.504,14710
714267858,0,46,F,C,NA,S,Unknown,Red,44,c,3,3,8,2607.5,1520,323,761.5,0.864,4729,92,0.704,0.825,13687
827062158,0,67,M,C,NA,S,$80K - $120K,Red,78,x,2,1,6,1595.75,1228,210.3,705.15,0.659,4991,78,0.902,0.854,14473
710669733,0,37,F,B,Graduate,S,$40K - $60K,Red,42,c,3,2,7,5477.5,1830,1161,1180.5,0.777,4414,77,0.878,0.612,12742
716498883,0,52,M,E,Graduate,S,$80K - $120K,Red,42,c,3,1,6,21900,0,9560,5380,0.802,4601,66,0.571,0,13303
780529908,0,44.5,F,D,College,S,Less than $40K,Red,30,x,2,3,8,4540,2505,111,655.5,0.828,2576,42,0.5,0.958,7228
714028083,0,34,F,B,Unknown,S,Unknown,Red,32,b,2,2,7,5347.5,2152,787,993.5,0.555,2476,42,0.355,0.732,6928
714572208,0,68.5,M,C,Graduate,S,$60K - $80K,Red,42,x,3,0,5,5712.5,966,2119,1659.5,0.777,4765,79,0.646,0.313,13795
708976908,1,40,M,D,Post-Graduate,S,$80K - $120K,Red,42,x,3,2,7,11187.5,1490,3785,2492.5,0.533,4213,74,1.114,0.282,12139
721409358,0,34,F,B,Uneducated,S,Less than $40K,Red,12,c,1,2,7,2875,1618,332,766,0.75,3357,47,0.88,0.83,9571
809311758,0,40,M,D,Unknown,S,$60K - $80K,Purple,40,c,3,1,6,3852.5,1818,523,861.5,0.833,4356,70,0.628,0.777,12568
712602708,0,34,M,D,Unknown,U,$80K - $120K,Red,42,c,3,1,6,7395,2047,1711,1455.5,1.108,4928,79,0.646,0.545,14284
789087858,0,70,F,A,Graduate,M,$40K - $60K,Red,66,c,3,1,6,2052.5,618,1003,1101.5,0.846,4815,83,1.024,0.381,13945
711264033,0,50.5,M,D,Doctorate,D,$40K - $60K,Red,42,x,1,2,7,25365,1912,9034,5117,0.362,2448,58,0.45,0.175,6844
770180808,0,35.5,F,E,Graduate,S,Unknown,Red,32,c,1,1,6,6555,2517,905,1052.5,0.914,4922,84,0.68,0.736,14266
789271533,0,56.5,F,B,Doctorate,S,Less than $40K,Red,50,c,1,3,8,5770,778,2330,1765,0.645,4130,87,0.706,0.25,11890
720152058,0,43,F,B,Doctorate,S,Less than $40K,Red,40,c,2,5,10,6005,0,3202,2201,1.012,2917,37,0.682,0,8251
826490133,0,43,F,E,Uneducated,D,Unknown,Red,46,x,1,2,7,2637.5,907,948,1074,0.816,4191,81,0.761,0.489,12073
717966933,0,47.5,F,F,Uneducated,M,Unknown,Red,44,x,1,1,6,3387.5,1119,1036,1118,0.815,5441,91,0.717,0.519,15823
808669083,0,58,F,B,Graduate,M,Less than $40K,Red,64,x,3,2,7,8375,2517,1633,1416.5,0.619,4620,76,1.171,0.607,13360
717570258,1,49,M,F,Graduate,M,Less than $40K,Red,40,c,2,1,6,2025,0,1610,1405,0.424,4243,85,0.848,0,12229
789508758,1,61,F,C,Unknown,S,Less than $40K,Red,62,c,3,2,7,2487.5,0,1795,1497.5,0.718,2281,55,0.618,0,6343
780653208,1,50.5,F,D,College,M,Less than $40K,Red,42,c,2,1,6,1827.5,987,544,872,0.831,4373,67,0.811,0.645,12619
709077933,1,19,F,A,NA,M,Less than $40K,Red,6,x,2,3,8,1680,1196,276,738,1.24,4859,73,0.973,0.812,14077
715200783,1,64,F,C,Graduate,M,Unknown,Red,42,c,2,2,7,1595.75,0,1438.3,1319.15,0.683,4550,78,0.857,0,13150
710526633,1,50.5,M,C,Unknown,S,$60K - $80K,Red,38,c,3,1,6,5215,2198,688,944,0.828,4531,81,0.723,0.762,13093
714186108,1,35.5,F,C,Unknown,S,Less than $40K,Red,8,c,3,2,7,23060,913,9111,5155.5,0.568,3906,78,0.592,0.091,11218
708894183,1,59.5,M,D,College,S,$120K +,Purple,58,c,1,1,6,1652.5,0,1461,1330.5,0.681,4769,76,0.949,0,13807
778937583,1,49,F,D,Uneducated,M,Less than $40K,Red,28,x,1,1,6,9170,2395,2073,1636.5,0.706,4690,79,0.756,0.536,13570
815315058,0,52,F,E,NA,M,$40K - $60K,Red,56,c,2,4,9,1887.5,872,683,941.5,0.772,2252,51,0.645,0.561,6256
751607058,1,47.5,M,C,Doctorate,M,$120K +,Red,46,c,1,1,6,1595.75,641,797.3,998.65,0.66,5140,82,0.519,0.446,14920
718194858,1,52,F,F,Graduate,S,Unknown,Red,40,x,3,3,8,10987.5,468,4727,2963.5,0.567,2682,48,0.231,0.09,7546
827123883,1,59.5,M,E,NA,S,$60K - $80K,Red,68,x,2,1,6,41170,1197,16071,8635.5,0.637,4077,90,0.698,0.069,11731
711473058,1,46,M,E,Graduate,D,$60K - $80K,Red,34,x,2,3,8,2122.5,0,1649,1424.5,0.864,2574,51,0.7,0,7222
715197633,1,44.5,M,D,Uneducated,U,$40K - $60K,Red,46,c,2,2,7,2022.5,0,1609,1404.5,0.669,4770,85,0.7,0,13810
790023408,1,50.5,F,D,Unknown,S,Less than $40K,Red,48,c,1,2,7,15432.5,2517,4456,2828,0.781,4877,88,0.692,0.361,14131
720403008,1,55,F,D,Uneducated,M,Unknown,Red,46,c,2,3,8,41070,1331,15897,8548.5,0.519,2229,44,0.375,0.077,6187
711201108,0,35.5,F,D,NA,S,Less than $40K,Red,28,c,2,2,7,1595.75,0,1438.3,1319.15,0.757,5005,79,0.795,0,14515
708784083,1,50.5,F,D,Uneducated,S,Less than $40K,Red,42,x,3,1,6,3802.5,1190,1131,1165.5,0.736,5149,98,0.661,0.513,14947
712838358,1,40,F,E,Uneducated,M,Less than $40K,Red,32,c,3,3,8,18462.5,941,7244,4222,0.874,4525,77,0.604,0.115,13075
716581983,1,64,F,A,College,M,$40K - $60K,Red,42,x,3,2,7,3322.5,1139,990,1095,1.025,4509,73,0.825,0.535,13027
716930133,1,44.5,F,D,NA,U,Less than $40K,Red,42,c,2,2,7,4537.5,1404,1211,1205.5,0.503,3785,67,1.161,0.537,10855
